shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
-0.55000000,-9.51244926,-11.09510994,-1.58266068,-3.46475983,-15.39614773,-11.93138790,-5.46192169,-1.70850444,3.75341725,3.96562093,-34.87220001,-38.83782095,49.85085916,8.34064293,-41.51021623,-24.61559105,-442.10467529,-417.48908424,-3.41601991,-2.97042704,0.44559287
-0.30000000,-7.71351480,-9.01966858,-1.30615377,-2.08924484,-12.08110237,-9.99185753,0.59501743,-1.25342560,-1.84844303,2.20679689,-20.03891182,-22.24570871,24.32644472,5.45025063,-18.87619409,-16.85918808,-295.89739990,-279.03821182,-1.61240653,-2.64395213,-1.03154560
0.20000000,-5.18971205,-6.08887291,-0.89916086,-0.83127815,-7.78553009,-6.95425195,3.56000614,-0.68177444,-4.24178058,0.80299811,-6.65268135,-7.45567946,5.68930757,2.30501842,-3.38428915,-8.10980058,-140.94493103,-132.83513045,-0.35520300,-2.08835936,-1.73315635
0.70000000,-3.60684657,-4.22655106,-0.61970448,-0.36729899,-5.26886845,-4.90156946,3.22530869,-0.37684745,-3.60215613,0.34644158,-2.27669621,-2.62313778,1.26772018,0.95471042,-0.31300976,-4.05322456,-72.24769592,-68.19447137,-0.07814830,-1.64499152,-1.56684322
1.20000000,-2.57781911,-3.00969124,-0.43187213,-0.17706113,-3.70652413,-3.52946301,2.47386839,-0.21156555,-2.68543395,0.16599337,-0.81683457,-0.98282794,0.26716873,0.38726920,0.12010047,-2.12792543,-39.52618027,-37.39825484,-0.01840924,-1.29401040,-1.27560116
1.70000000,-1.88561285,-2.19265366,-0.30704081,-0.09167232,-2.69085145,-2.59917913,1.84203378,-0.12044960,-1.96248338,0.08527387,-0.30851114,-0.39378501,0.05344181,0.15445760,0.10101579,-1.18132819,-22.88043976,-21.69911157,-0.00510765,-1.01775384,-1.01264619
2.45000000,-1.22319114,-1.41534615,-0.19215500,-0.03800117,-1.74576807,-1.70776690,1.19662077,-0.05293452,-1.24955529,0.03473511,-0.07833447,-0.11306959,0.00436860,0.03803418,0.03366558,-0.54098075,-11.00498867,-10.46400792,-0.00109628,-0.71118456,-0.71008828
3.20000000,-0.82315856,-0.94957352,-0.12641495,-0.01742666,-1.18598211,-1.16855545,0.80220610,-0.02381024,-0.82601634,0.01561496,-0.02180840,-0.03742336,0.00032209,0.00920047,0.00887838,-0.27487831,-5.76629353,-5.49141521,-0.00033307,-0.49916035,-0.49882728
3.95000000,-0.57146484,-0.65833473,-0.08686990,-0.00865191,-0.83600247,-0.82735056,0.55506231,-0.01092071,-0.56598302,0.00762755,-0.00654544,-0.01417299,0.00001893,0.00220112,0.00218219,-0.15144524,-3.23477745,-3.08333221,-0.00018006,-0.35258028,-0.35240022
-2.20000000,-7.92414713,-2.33587646,5.58827066,-7.12861872,-29.85639954,-22.72778082,-127.14523458,-0.46372199,126.68151259,9.63794732,-168.67341614,-178.31136346,398.71656203,24.19182587,-374.52473616,-76.87889099,-1834.69482422,-1757.81593323,-28.85166526,-4.69671440,24.15495086
-1.93750000,-9.49102592,-3.50132751,5.98969841,-5.28656530,-22.74812698,-17.46156168,-63.88051796,-0.73561513,63.14490283,6.49217010,-96.02932739,-102.52149749,220.90561873,15.65529728,-205.25032145,-52.19498062,-1177.10168457,-1124.90670395,-17.17642244,-4.18624592,12.99017652
-1.67500000,-9.67197323,-3.89105988,5.78091335,-3.73795509,-17.55873489,-13.82077980,-30.09837055,-0.79635847,29.30201209,4.04436928,-53.69817352,-57.74254280,121.16040754,10.02880764,-111.13159990,-35.60604668,-761.42254639,-725.81649971,-9.82517411,-3.72157073,6.10360338
-1.41250000,-8.98147869,-3.81795883,5.16351986,-2.50307751,-13.72188473,-11.21880722,-12.15483761,-0.74296331,11.41187429,2.34996718,-29.39036942,-31.74033660,64.52256033,6.34633350,-58.17622683,-24.33034992,-496.02520752,-471.69485760,-5.26502332,-3.30113506,1.96388826
-1.15000000,-7.89112282,-3.50815582,4.38296700,-1.62303627,-10.85570717,-9.23267090,-3.07070160,-0.64083529,2.42986631,1.32533976,-15.95347595,-17.27881572,33.09739573,3.96962285,-29.12777288,-16.66172934,-327.23614502,-310.57441568,-2.63918765,-2.92271996,-0.28353231
-0.62500000,-5.61477280,-2.68366623,2.93110657,-0.66905123,-7.03983164,-6.37078041,2.82043099,-0.42170948,-3.24214047,0.45514204,-4.83418369,-5.28932573,7.78153183,1.51457214,-6.26695969,-7.92261881,-150.64025879,-142.71763998,-0.56714289,-2.28107142,-1.71392853
-0.10000000,-3.84590149,-1.93625259,1.90964890,-0.28666547,-4.76546955,-4.47880408,3.14173651,-0.25593975,-3.39767626,0.19277219,-1.58964097,-1.78241316,1.61406625,0.56926310,-1.04480315,-3.89910069,-75.29917145,-71.40007076,-0.10943648,-1.77316022,-1.66372373
0.42500000,-2.62949419,-1.37046051,1.25903368,-0.13096344,-3.34598017,-3.21501672,2.44728841,-0.14983010,-2.59711851,0.09401065,-0.57033038,-0.66434104,0.30630115,0.21425924,-0.09204191,-2.02294587,-40.51118088,-38.48823501,-0.02178094,-1.37533450,-1.35355356
0.95000000,-1.81801093,-0.96796799,0.85004294,-0.06390965,-2.42256117,-2.35865152,1.77871444,-0.08633772,-1.86505216,0.04926792,-0.21939123,-0.26865914,0.05471253,0.08135548,0.02664295,-1.11571406,-23.15122223,-22.03550817,-0.00505994,-1.06602740,-1.06096746
1.73750000,-1.07690108,-0.58133316,0.49556792,-0.02437918,-1.56481504,-1.54043587,1.09266553,-0.03743763,-1.13010316,0.02034671,-0.05738885,-0.07773556,0.00386727,0.01935527,0.01548800,-0.50887001,-10.94517326,-10.43630325,-0.00089453,-0.72841513,-0.72752060
2.52500000,-0.66247690,-0.35672760,0.30574930,-0.01043911,-1.05854082,-1.04810171,0.68842379,-0.01627757,-0.70470136,0.00915271,-0.01623095,-0.02538367,0.00025375,0.00465228,0.00439853,-0.25765765,-5.64082432,-5.38316666,-0.00023174,-0.49990898,-0.49967724
3.31250000,-0.42214444,-0.22390938,0.19823506,-0.00491713,-0.74325591,-0.73833878,0.44735676,-0.00713984,-0.45449660,0.00443519,-0.00487253,-0.00930772,0.00001381,0.00111721,0.00110340,-0.14121925,-3.11512399,-2.97390473,-0.00007301,-0.34542722,-0.34535421
-1.00000000,-21.43625450,-17.38667679,4.04957771,-13.41280270,-34.91784668,-21.50504398,-64.02717018,-3.37412786,60.65304232,17.32548618,-113.61411285,-130.93959904,258.44487352,21.35037613,-237.09449739,-62.78813171,-1283.73413086,-1220.94599915,-24.96103514,-4.45908022,20.50195492
-0.75416700,-16.13926506,-13.87453079,2.26473427,-6.83298588,-26.33239365,-19.49940777,-22.70594215,-2.43079758,20.27514458,8.18269050,-52.62688446,-60.80957496,122.56562874,13.48123550,-109.08439324,-41.58972359,-772.64916992,-731.05944633,-10.84172282,-4.00426960,6.83745322
-0.50833300,-12.45537663,-11.22540283,1.22997379,-3.84231067,-20.31886292,-16.47655225,-5.09046459,-1.77181053,3.31865406,4.21385136,-27.62531090,-31.83916226,58.55778982,8.63681316,-49.92097666,-28.25995922,-499.00112915,-470.74116993,-4.75443451,-3.59009075,1.16434376
-0.26250000,-9.78098106,-9.17828369,0.60269737,-2.29771805,-15.96801949,-13.67030144,1.85387468,-1.30184484,-3.15571952,2.31418804,-15.81668854,-18.13087658,28.40194017,5.60896969,-22.79297048,-19.56442523,-338.13134766,-318.56692243,-2.12809469,-3.21412659,-1.08603189
-0.01666700,-7.78092766,-7.56993866,0.21098900,-1.43401217,-12.74119663,-11.30718446,4.20286846,-0.96216893,-5.16503739,1.34747808,-9.55836868,-10.90584677,14.03312974,3.68263865,-10.35049109,-13.74682248,-236.87510681,-223.12828434,-0.98082825,-2.87387848,-1.89305023
0.47500000,-5.07619762,-5.26381683,-0.18761921,-0.61213809,-8.42177582,-7.80963773,4.38713384,-0.53260916,-4.91974300,0.53254972,-3.76685333,-4.29940306,3.59147579,1.61714315,-1.97433264,-7.03922866,-124.13382721,-117.09459855,-0.22814427,-2.29039812,-2.06225385
0.96666700,-3.43055701,-3.75436783,-0.32381082,-0.28687960,-5.79834986,-5.51147026,3.34315748,-0.29905784,-3.64221532,0.24595623,-1.53942084,-1.78537707,0.93958428,0.71269429,-0.22688999,-3.76195530,-69.04531097,-65.28335568,-0.05755802,-1.81970775,-1.76214973
1.45833300,-2.39407992,-2.73794556,-0.34386563,-0.14494254,-4.12654877,-3.98160623,2.41403046,-0.16994321,-2.58397367,0.12529140,-0.63928580,-0.76457720,0.23988194,0.31040573,0.07052379,-2.09499152,-40.19218063,-38.09718911,-0.01536256,-1.44301879,-1.42765623
1.95000000,-1.71937990,-2.03664207,-0.31726217,-0.07798460,-3.01912642,-2.94114181,1.74247993,-0.09758078,-1.84006071,0.06779237,-0.27019939,-0.33799175,0.05837952,0.13287757,0.07449805,-1.21674638,-24.33997917,-23.12323279,-0.00444804,-1.14340210,-1.13895406
2.68750000,-1.09519005,-1.35007858,-0.25488853,-0.03390216,-1.97250855,-1.93860639,1.10021796,-0.04316892,-1.14338688,0.02924882,-0.07738128,-0.10663010,0.00633132,0.03605308,0.02972176,-0.58197087,-12.24797535,-11.66600448,-0.00090422,-0.80692810,-0.80602388
3.42500000,-0.72946769,-0.92625046,-0.19678277,-0.01617912,-1.34479094,-1.32861182,0.72454195,-0.01941869,-0.74396064,0.01368772,-0.02339030,-0.03707802,0.00060368,0.00948250,0.00887882,-0.30272123,-6.59911633,-6.29639510,-0.00027093,-0.57116675,-0.57089583
4.16250000,-0.50374776,-0.65467834,-0.15093058,-0.00831527,-0.94939405,-0.94107877,0.49577455,-0.00885533,-0.50462988,0.00686728,-0.00744883,-0.01431611,0.00004938,0.00243761,0.00238823,-0.16889168,-3.76738930,-3.59849761,-0.00009473,-0.40632421,-0.40622948
-5.00000000,-1.77764463,-2.73853683,-0.96089220,-9.03140354,-38.02070618,-28.98930264,-130.87602663,-0.44864172,130.42738491,14.18690252,-138.08627319,-152.27317572,381.84494539,24.67696381,-357.16798158,-81.04219055,-1727.68554688,-1646.64335632,-26.34665733,-5.03566837,21.31098896
-4.76666700,-3.65899801,-3.59161949,0.06737852,-5.57965326,-29.50914383,-23.92949057,-62.10754251,-0.62279695,61.48474556,8.11895299,-70.46269226,-78.58164525,193.88952624,15.53623295,-178.35329329,-54.60498047,-1090.42309570,-1035.81811523,-13.41918439,-4.52471638,8.89446801
-4.53333300,-4.63096571,-3.94117546,0.68979025,-3.70199919,-23.25225258,-19.55025339,-28.40427828,-0.67334878,27.73092949,4.84324718,-38.21661377,-43.05986094,99.39768674,9.79224586,-89.60544088,-37.52489185,-717.08508301,-679.56019115,-6.80498942,-4.06150579,2.74348363
-4.30000000,-4.97336674,-3.96665859,1.00670815,-2.53220272,-18.56165886,-16.02945614,-11.75793552,-0.65128332,11.10665220,2.97578216,-21.51486969,-24.49065185,51.20134287,6.16798782,-45.03335505,-26.11216736,-485.64685059,-459.53468323,-3.42974652,-3.64242077,-0.21267425
-4.06666700,-4.91623163,-3.79863453,1.11759710,-1.75485826,-14.98881912,-13.23396087,-3.56213331,-0.59154665,2.97058666,1.87578382,-12.41669750,-14.29248132,26.34066246,3.87815237,-22.46251009,-18.33886719,-336.63052368,-318.29165649,-1.71153352,-3.26398730,-1.55245378
-3.60000000,-4.23708200,-3.20784855,1.02923346,-0.86114538,-10.07453537,-9.21338999,2.12203574,-0.43887940,-2.56091514,0.80124225,-4.37187290,-5.17311516,6.81017270,1.52260756,-5.28756514,-9.27547164,-171.36555481,-162.09008317,-0.40947516,-2.61592340,-2.20644825
-3.13333300,-3.37804937,-2.56058693,0.81746244,-0.43492264,-7.01264763,-6.57772499,2.90329337,-0.30133718,-3.20463055,0.37527870,-1.64219475,-2.01747344,1.67837398,0.59344602,-1.08492796,-4.87268430,-93.20652771,-88.33384341,-0.09386753,-2.09265924,-1.99879170
-2.66666700,-2.61437750,-1.99421692,0.62016058,-0.22722083,-5.02897501,-4.80175418,2.54275319,-0.19874100,-2.74149419,0.18958911,-0.65437406,-0.84396318,0.39284054,0.23081642,-0.16202412,-2.67840858,-53.63465881,-50.95625024,-0.02150342,-1.67235351,-1.65085008
-2.20000000,-2.00553703,-1.53900146,0.46653557,-0.12305002,-3.69984722,-3.57679720,2.02352757,-0.12823518,-2.15176274,0.10131825,-0.27471519,-0.37603344,0.08771959,0.09009198,0.00237239,-1.54675481,-32.37440109,-30.82764628,-0.00530629,-1.33610463,-1.33079834
-1.50000000,-1.35173023,-1.04313183,0.30859840,-0.05237748,-2.43134928,-2.37897180,1.38260557,-0.06511993,-1.44772550,0.04277641,-0.08102236,-0.12379877,0.00862431,0.02231743,0.01369312,-0.74207067,-16.34859467,-15.60652399,-0.00090385,-0.95502847,-0.95412462
-0.80000000,-0.92473632,-0.71476555,0.20997077,-0.02398718,-1.66403842,-1.64005124,0.94687835,-0.03274957,-0.97962792,0.01942162,-0.02580059,-0.04522220,0.00079653,0.00566603,0.00486950,-0.38997277,-8.87426758,-8.48429481,-0.00024718,-0.68456781,-0.68432063
-0.10000000,-0.64492327,-0.49781990,0.14710337,-0.01172467,-1.17785215,-1.16612749,0.65861389,-0.01645092,-0.67506480,0.00929033,-0.00871926,-0.01800958,0.00006522,0.00147324,0.00140802,-0.22008936,-5.10660553,-4.88651617,0.00006127,-0.49286783,-0.49292910
-1.00000000,-6.91839981,-6.02273941,0.89566040,-9.05417442,-30.33309364,-21.27891922,-71.72864151,-1.29425681,70.43438470,9.63467211,-116.99156189,-126.62623399,229.11273656,20.80536270,-208.30737386,-54.88242340,-1151.71350098,-1096.83107758,-22.53386554,-4.17366982,18.36019572
-0.75833300,-5.47886467,-5.14452553,0.33433914,-4.61114264,-23.04208946,-18.43094683,-33.99918556,-1.00196362,32.99722195,4.44527808,-57.09908676,-61.54436484,115.65447215,13.27774525,-102.37672690,-36.95768929,-708.82934570,-671.87165642,-10.93080761,-3.74241257,7.18839504
-0.51666700,-4.30918932,-4.35584450,-0.04665518,-2.53664899,-17.83466339,-15.29801440,-15.40846586,-0.76523155,14.64323431,2.16705903,-29.59709930,-31.76415834,57.36455829,8.45968914,-48.90486915,-25.26651287,-456.18032837,-430.91381550,-5.13701830,-3.35058355,1.78643475
-0.27500000,-3.39694166,-3.67833519,-0.28139353,-1.48481297,-14.03959274,-12.55477977,-6.60873652,-0.58047968,6.02825683,1.11462674,-16.16348076,-17.27810749,28.16016088,5.39358997,-22.76657091,-17.48913622,-304.98208618,-287.49294996,-2.37081784,-2.99590325,-0.62508542
-0.03333300,-2.69503617,-3.10802078,-0.41298461,-0.91405821,-11.21936035,-10.30530214,-2.57443070,-0.43894798,2.13548273,0.61376551,-9.19608974,-9.80985525,13.73664708,3.44503069,-10.29161639,-12.23731637,-210.37928772,-198.14197135,-1.08555123,-2.67588186,-1.59033063
0.45000000,-1.73808634,-2.23613358,-0.49804723,-0.38920644,-7.44508553,-7.05587909,-0.03931308,-0.25042275,-0.21110967,0.23420477,-3.24187493,-3.47607970,3.23791446,1.41438389,-1.82353057,-6.18647913,-107.65042877,-101.46394965,-0.22917186,-2.12948036,-1.90030850
0.93333300,-1.15742171,-1.63231468,-0.47489297,-0.18613875,-5.15391445,-4.96777570,0.32356763,-0.14321029,-0.46677792,0.11301412,-1.23338246,-1.34639659,0.75755975,0.58437967,-0.17318008,-3.27489584,-59.28464127,-56.00974543,-0.05091627,-1.69099104,-1.64007478
1.41666700,-0.79308891,-1.21088409,-0.41779518,-0.09699883,-3.69184113,-3.59484229,0.28684783,-0.08231135,-0.36915918,0.06165501,-0.49513987,-0.55679488,0.17491915,0.24207228,0.06715313,-1.82250680,-34.53673172,-32.71422492,-0.01237296,-1.34145164,-1.32907869
1.90000000,-0.55750340,-0.91287613,-0.35537273,-0.05400017,-2.72011614,-2.66611597,0.20608276,-0.04758792,-0.25367068,0.03573813,-0.20739385,-0.24313198,0.03959891,0.10021699,0.06061808,-1.06573329,-21.05837440,-19.99264111,-0.00344137,-1.06414258,-1.06070121
2.62500000,-0.34309331,-0.61498833,-0.27189502,-0.02466039,-1.79630661,-1.77164622,0.11780249,-0.02115544,-0.13895793,0.01696369,-0.05999403,-0.07695773,0.00408858,0.02655350,0.02246492,-0.51854801,-10.75546360,-10.23691559,-0.00070195,-0.75315613,-0.75245417
3.35000000,-0.22116330,-0.42759514,-0.20643184,-0.01228455,-1.23738158,-1.22509702,0.06791878,-0.00952424,-0.07744302,0.00862243,-0.01851547,-0.02713790,0.00040073,0.00697260,0.00657187,-0.27479331,-5.88821507,-5.61342176,-0.00020562,-0.53519380,-0.53498818
4.07500000,-0.14842890,-0.30580330,-0.15737440,-0.00654384,-0.88201255,-0.87546870,0.03979155,-0.00433531,-0.04412686,0.00464095,-0.00603331,-0.01067425,0.00003655,0.00181337,0.00177682,-0.15587056,-3.41276431,-3.25689375,-0.00007784,-0.38249248,-0.38241464
-1.20000000,-8.38947105,-4.08203888,4.30743217,-4.23769617,-23.20995140,-18.97225523,-69.95774269,-0.75742400,69.20031869,2.53823650,-110.13867188,-112.67690837,239.83318327,19.39518929,-220.43799398,-52.35058594,-1126.26684570,-1073.91625977,-16.76591979,-3.79126048,12.97465931
-0.99583300,-6.25119209,-3.38520813,2.86598396,-2.26112556,-18.37695312,-16.11582756,-33.96686363,-0.57619298,33.39067066,1.43196237,-54.26618195,-55.69814432,124.90251519,12.51448631,-112.38802888,-36.00281334,-706.31634521,-670.31353188,-8.29869678,-3.44008279,4.85861399
-0.79166700,-4.88260841,-2.84516907,2.03743935,-1.34210443,-14.78986835,-13.44776392,-15.50420570,-0.44527447,15.05893123,0.91073400,-28.46023750,-29.37097150,64.32718098,8.05836487,-56.26881611,-25.12040424,-464.65432739,-439.53392315,-4.03097843,-3.11829853,0.91267990
-0.58750000,-3.95205355,-2.41395569,1.53809786,-0.85971648,-12.07025051,-11.21053404,-6.29264307,-0.34790802,5.94473505,0.62491831,-15.68276882,-16.30768713,32.82182838,5.18178082,-27.64004756,-17.72679687,-317.35021973,-299.62342286,-1.93147864,-2.82434344,-0.89286480
-0.38333300,-3.28124976,-2.06227493,1.21897483,-0.58073032,-9.97066784,-9.38993752,-1.83020091,-0.27395046,1.55625045,0.45217849,-8.99183655,-9.44401504,16.61163792,3.32913685,-13.28250107,-12.63525522,-223.38612366,-210.75086844,-0.91849920,-2.55648494,-1.63798574
0.02500000,-2.37157679,-1.52785683,0.84371996,-0.29315206,-7.01531219,-6.72216013,1.12740707,-0.17247683,-1.29988390,0.25682957,-3.24010229,-3.49693186,4.16999006,1.37269282,-2.79729724,-6.61811335,-118.82344055,-112.20532720,-0.20857718,-2.09181929,-1.88324211
0.43333300,-1.77565610,-1.14889336,0.62676275,-0.16085842,-5.10540676,-4.94454834,1.49127954,-0.11001840,-1.60129794,0.15210226,-1.28022254,-1.43232480,1.02546119,0.56633037,-0.45913082,-3.62861501,-68.00292206,-64.37430705,-0.04979460,-1.70997334,-1.66017873
0.84166700,-1.35526919,-0.87436676,0.48090243,-0.09320798,-3.81881785,-3.72560988,1.30790429,-0.07078719,-1.37869148,0.09237177,-0.54181421,-0.63418598,0.24836338,0.23421732,-0.01414606,-2.09190370,-41.17328644,-39.08138274,-0.01313756,-1.39756918,-1.38443162
1.25000000,-1.04767346,-0.67252350,0.37514997,-0.05628913,-2.92228699,-2.86599786,1.05782983,-0.04584822,-1.10367805,0.05751768,-0.24194022,-0.29945789,0.05943222,0.09723171,0.03779949,-1.26763504,-26.07982445,-24.81218941,-0.00405868,-1.14272761,-1.13866893
1.86250000,-0.72538531,-0.46197510,0.26341021,-0.02812223,-2.02631164,-1.99818941,0.74896260,-0.02414697,-0.77310957,0.02970056,-0.07810201,-0.10780257,0.00682266,0.02624556,0.01942290,-0.65010863,-14.06942177,-13.41931313,-0.00098490,-0.84646153,-0.84547663
2.47500000,-0.51202345,-0.32379913,0.18822432,-0.01495210,-1.45456672,-1.43961461,0.53353332,-0.01285713,-0.54639045,0.01624800,-0.02714871,-0.04339671,0.00077077,0.00717476,0.00640399,-0.36206412,-8.10072231,-7.73865819,-0.00032832,-0.62914014,-0.62881182
3.08750000,-0.36783689,-0.23120689,0.13663000,-0.00837369,-1.07410550,-1.06573181,0.38540234,-0.00691355,-0.39231589,0.00927475,-0.01000163,-0.01927638,0.00008484,0.00198804,0.00190320,-0.21500636,-4.91351748,-4.69851112,-0.00012782,-0.46968782,-0.46956000
-1.20000000,-17.67956161,-13.58737755,4.09218407,-13.07326126,-23.93081856,-10.85755730,-53.12608719,-2.65529442,50.47079277,18.61823082,-98.78781891,-117.40604973,214.80859446,13.63043785,-201.17815661,-44.06840515,-1007.96411133,-963.89570618,-17.26985422,-3.49645185,13.77340236
-0.97083300,-14.35109043,-11.02458191,3.32650852,-6.97535944,-18.31087875,-11.33551931,-19.07926464,-1.97782481,17.10143983,9.12996316,-45.20315552,-54.33311868,103.81919978,8.58689117,-95.23230861,-29.08936691,-598.94573975,-569.85637283,-8.15147615,-3.14887881,5.00259734
-0.74166700,-11.67710781,-9.00982285,2.66728497,-4.02152061,-14.33695316,-10.31543255,-4.00722313,-1.47845376,2.52876937,4.75588632,-22.41626930,-27.17215562,49.73669468,5.45152473,-44.28516995,-19.71763134,-378.51275635,-358.79512501,-3.74310157,-2.83293080,0.91017077
-0.51250000,-9.54502392,-7.41594124,2.12908268,-2.44542670,-11.44004059,-8.99461389,2.14931679,-1.10925889,-3.25857568,2.60562003,-11.91219711,-14.51781714,23.70837024,3.48990607,-20.21846417,-13.62961698,-251.33078003,-237.70116305,-1.69601112,-2.54638863,-0.85037751
-0.28333300,-7.84590626,-6.14646912,1.69943714,-1.54797745,-9.27355957,-7.72558212,4.29331398,-0.83531678,-5.12863076,1.50290808,-6.69617939,-8.19908747,11.26472487,2.25195694,-9.01276793,-9.57260787,-173.51828003,-163.94567215,-0.76809283,-2.28707075,-1.51897792
0.17500000,-5.39821243,-4.30657005,1.09164238,-0.67962563,-6.33030701,-5.65068138,4.44614893,-0.47875199,-4.92490092,0.57977176,-2.38758302,-2.96735478,2.53521315,0.95610094,-1.57911221,-4.92426936,-90.13525391,-85.21098454,-0.16492412,-1.84167671,-1.67675260
0.63333300,-3.80557799,-3.09248543,0.71309257,-0.32778755,-4.49788094,-4.17009339,3.42296258,-0.27811265,-3.70107523,0.26230121,-0.94363904,-1.20594025,0.57131148,0.41281790,-0.15849358,-2.67351775,-50.78081512,-48.10729737,-0.04052630,-1.48070621,-1.44017992
1.09166700,-2.74585342,-2.27086449,0.47498894,-0.17016301,-3.29762816,-3.12746516,2.50601834,-0.16359892,-2.66961727,0.13243758,-0.39688337,-0.52932095,0.12876164,0.17952418,0.05076254,-1.53078649,-30.30735207,-28.77656558,-0.01208497,-1.18970037,-1.17761540
1.55000000,-2.02431059,-1.70152473,0.32278585,-0.09380105,-2.47993660,-2.38613555,1.83628960,-0.09735550,-1.93364510,0.07193546,-0.17416558,-0.24610103,0.02891585,0.07811901,0.04920316,-0.92128132,-18.91341209,-17.99213078,-0.00444098,-0.95600700,-0.95156602
2.23750000,-1.32859337,-1.14114571,0.18744767,-0.04206204,-1.68123305,-1.63917101,1.18382420,-0.04557174,-1.22939594,0.03172592,-0.05375636,-0.08548228,0.00301467,0.02228648,0.01927181,-0.46656100,-9.96865368,-9.50209267,-0.00132806,-0.68981516,-0.68848711
2.92500000,-0.90566814,-0.79242516,0.11324298,-0.02060105,-1.18368578,-1.16308472,0.79228696,-0.02177425,-0.81406121,0.01525711,-0.01758999,-0.03284710,0.00030041,0.00628907,0.00598866,-0.25592446,-5.60851336,-5.35258890,-0.00049349,-0.49957252,-0.49907903
3.61250000,-0.63769060,-0.56691742,0.07077318,-0.01082758,-0.85940868,-0.84858109,0.54841172,-0.01058881,-0.55900053,0.00785846,-0.00604633,-0.01390479,0.00002663,0.00175510,0.00172847,-0.14951306,-3.32839656,-3.17888350,-0.00020034,-0.36366111,-0.36346077
-1.50000000,-6.98971224,-5.12194824,1.86776400,-26.87723923,-88.83016968,-61.95293045,-598.74704313,-1.51465178,597.23239136,18.66617584,-276.88516235,-295.55133820,1564.50367558,56.30023575,-1508.20343983,-202.49932861,-4413.02587891,-4210.52655029,-86.39840732,-7.38045979,79.01794753
-1.25833300,-1.28396153,-2.42523193,-1.14127040,-10.95717621,-66.55024719,-55.59307098,-291.20193934,-0.73923779,290.46270156,11.35498118,-138.01974487,-149.37472606,774.73405467,35.32328033,-739.41077434,-128.08012390,-2679.09106445,-2551.01094055,-40.14079098,-6.71629906,33.42449192
-1.01666700,1.81859767,-0.74091339,-2.55951107,-5.17978048,-50.85171127,-45.67193079,-139.96663845,-0.27995968,139.68667877,6.69340694,-73.27207947,-79.96548641,375.99589779,22.09654045,-353.89935734,-84.25916672,-1701.31567383,-1617.05650711,-18.69414843,-6.09015894,12.60398949
-0.77500000,3.31484604,0.24843597,-3.06641006,-2.77251530,-39.49431229,-36.72179699,-67.71173477,-0.02519703,67.68653774,3.63642120,-40.87244797,-44.50886917,180.26663612,13.81035042,-166.45628570,-56.86471939,-1120.34753418,-1063.48281479,-8.52661549,-5.50550652,3.02110898
-0.53333300,3.85829091,0.78174591,-3.07654500,-1.63673639,-31.09599304,-29.45925665,-33.61215138,0.10328913,33.71544051,1.91050047,-23.64457512,-25.55507559,85.73808343,8.63072968,-77.10735375,-39.00800419,-759.46459961,-720.45659542,-3.79167311,-4.96392536,-1.17225225
-0.05000000,3.60421181,1.10102463,-2.50318718,-0.69057375,-19.94538307,-19.25480932,-9.85294151,0.16998005,10.02292156,0.59104029,-8.50662804,-9.09766833,19.03599236,3.37009716,-15.66589520,-18.94720197,-373.20773315,-354.26053119,-0.70900346,-4.00954151,-3.30053805
0.43333300,2.80284429,0.99860382,-1.80424047,-0.33565572,-13.29074097,-12.95508525,-4.15194857,0.14288539,4.29483396,0.25446447,-3.26237941,-3.51684388,4.11782729,1.31345379,-2.80437350,-9.55823189,-196.65893555,-187.10070366,-0.12244292,-3.21754694,-3.09510402
0.91666700,2.03083682,0.79279327,-1.23804355,-0.17604509,-9.14847946,-8.97243437,-2.40544826,0.10072792,2.50617617,0.13919234,-1.31178510,-1.45097744,0.86599081,0.51022440,-0.35576641,-5.04229675,-109.60423279,-104.56193604,-0.01785156,-2.57020950,-2.55235794
1.40000000,1.42785752,0.59543991,-0.83241761,-0.09706262,-6.47801733,-6.38095471,-1.61163534,0.06584755,1.67748289,0.08337781,-0.54916608,-0.63254390,0.17620695,0.19754320,0.02133625,-2.79756043,-64.04032135,-61.24276092,-0.00139598,-2.04694152,-2.04554554
2.12500000,0.82654607,0.37229919,-0.45424688,-0.04256967,-4.04082537,-3.99825569,-0.95117512,0.03266025,0.98383537,0.04032542,-0.15881081,-0.19913623,0.01533204,0.04738588,0.03205384,-1.26945580,-30.81145668,-29.54200088,0.00053253,-1.45058012,-1.45111265
2.85000000,0.47912249,0.22999763,-0.24912485,-0.01993877,-2.64110208,-2.62116331,-0.57256542,0.01570442,0.58826984,0.02002333,-0.04908900,-0.06911232,0.00125344,0.01134845,0.01009501,-0.63449403,-15.97026253,-15.33576850,0.00022771,-1.02737987,-1.02760758
