batch_index,shift_angstrom,lr_es_kj_mol,lr_pol_kj_mol,lr_disp_kj_mol,sr_es_total_kj_mol,sr_pol_total_kj_mol,exchange_kj_mol,sr_disp_kj_mol,ct_like_kj_mol,dispersion_total_kj_mol,target_total_espol_kj_mol,total_nonbonded_kj_mol,weights
22,-0.3000000000,-7.7135148048,-2.0892448425,-21.2410125732,0.5950174332,2.2067968920,24.3264447200,4.3818244934,-1.6124065328,-16.8591880798,-7.0009453222,-10.9488551641,1.0000000000
22,0.2000000000,-5.1897120476,-0.8312781453,-8.7830677032,3.5600061417,0.8029981069,5.6893075700,0.6732671261,-0.3552030023,-8.1098005772,-1.6579859443,-10.4546716605,1.0000000000
22,0.7000000000,-3.6068465710,-0.3672989905,-4.0779170990,3.2253086865,0.3464415763,1.2677201800,0.0246925429,-0.0781482963,-4.0532245561,-0.4023952987,-7.2401935606,1.0000000000
22,1.2000000000,-2.5778191090,-0.1770611256,-2.0804598331,2.4738683924,0.1659933729,0.2671687300,-0.0474655926,-0.0184092446,-2.1279254258,-0.1150184693,-4.7490643927,1.0000000000
22,1.7000000000,-1.8856128454,-0.0916723236,-1.1450942755,1.8420337848,0.0852738717,0.0534418100,-0.0362339132,-0.0051076477,-1.1813281886,-0.0499775126,-3.1602567465,1.0000000000
22,2.4500000000,-1.2231911421,-0.0380011722,-0.5224631429,1.1966207661,0.0347351129,0.0043686000,-0.0185176078,-0.0010962775,-0.5409807507,-0.0298364353,-1.8287370470,1.0000000000
22,3.2000000000,-0.8231585622,-0.0174266621,-0.2640464902,0.8022060990,0.0156149645,0.0003220900,-0.0108318245,-0.0003330709,-0.2748783147,-0.0227641608,-1.1382386598,1.0000000000
22,3.9500000000,-0.5714648366,-0.0086519094,-0.1443013251,0.5550623126,0.0076275488,0.0000189300,-0.0071439194,-0.0001800552,-0.1514452444,-0.0174268846,-0.7491499831,1.0000000000
23,-2.2000000000,-7.9241471291,-7.1286187172,-205.7173004150,-127.1452345848,9.6379473209,398.7165620300,128.8384094238,-28.8516652625,-76.8788909912,-132.5600531101,145.3731727386,1.0000000000
23,-1.9375000000,-9.4910259247,-5.2865653038,-114.0673751831,-63.8805179596,6.4921700954,220.9056187300,61.8723945618,-17.1764224389,-52.1949806213,-72.1659390926,64.5906748177,1.0000000000
23,-1.6750000000,-9.6719732285,-3.7379550934,-64.0085983276,-30.0983705521,4.0443692803,121.1604075400,28.4025516510,-9.8251741141,-35.6060466766,-39.4639295936,22.8553217556,1.0000000000
23,-1.4125000000,-8.9814786911,-2.5030775070,-36.4128761292,-12.1548376083,2.3499671817,64.5225603300,12.0825262070,-5.2650233206,-24.3303499222,-21.2894266248,2.1532045023,1.0000000000
23,-1.1500000000,-7.8911228180,-1.6230362654,-21.3181896210,-3.0707015991,1.3253397644,33.0973957300,4.6564602852,-2.6391876504,-16.6617293358,-11.2595209181,-6.9772031855,1.0000000000
23,-0.6250000000,-5.6147727966,-0.6690512300,-8.2326755524,2.8204309940,0.4551420361,7.7815318300,0.3100567460,-0.5671428929,-7.9226188064,-3.0082509965,-10.0003046784,1.0000000000
23,-0.1000000000,-3.8459014893,-0.2866654694,-3.7043225765,3.1417365074,0.1927721873,1.6140662500,-0.1947781146,-0.1094364848,-3.8991006911,-0.7980582640,-7.3250962970,1.0000000000
23,0.4250000000,-2.6294941902,-0.1309634447,-1.8714107275,2.4472884089,0.0940106548,0.3063011500,-0.1515351385,-0.0217809380,-2.0229458660,-0.2191585712,-4.7180416685,1.0000000000
23,0.9500000000,-1.8180109262,-0.0639096498,-1.0273396969,1.7787144408,0.0492679179,0.0547125300,-0.0883743614,-0.0050599424,-1.1157140583,-0.0539382175,-3.0019202980,1.0000000000
23,1.7375000000,-1.0769010782,-0.0243791789,-0.4673668146,1.0926655307,0.0203467081,0.0038672700,-0.0415031984,-0.0008945341,-0.5088700131,0.0117319818,-1.5954454615,1.0000000000
23,2.5250000000,-0.6624768972,-0.0104391072,-0.2349980623,0.6884237882,0.0091527146,0.0002537500,-0.0226595923,-0.0002317420,-0.2576576546,0.0246604984,-0.9058910991,1.0000000000
23,3.3125000000,-0.4221444428,-0.0049171303,-0.1275848746,0.4473567586,0.0044351907,0.0000138100,-0.0136343800,-0.0000730054,-0.1412192546,0.0247303762,-0.5436096700,1.0000000000
24,-1.0000000000,-21.4362545013,-13.4128026962,-140.7609710693,-64.0271701813,17.3254861832,258.4448735200,77.9728393555,-24.9610351374,-62.7881317139,-81.5507411957,54.2958986276,1.0000000000
24,-0.7541670000,-16.1392650604,-6.8329858780,-67.6928710938,-22.7059421539,8.1826905012,122.5656287400,26.1031475067,-10.8417228180,-41.5897235870,-37.4955025911,9.6664324458,1.0000000000
24,-0.5083330000,-12.4553766251,-3.8423106670,-37.8216171265,-5.0904645920,4.2138513625,58.5577898200,9.5616579056,-4.7544345116,-28.2599592209,-17.1743005216,-7.9285913115,1.0000000000
24,-0.2625000000,-9.7809810638,-2.2977180481,-23.2333106995,1.8538746834,2.3141880408,28.4019401700,3.6688854694,-2.1280946929,-19.5644252300,-7.9106363878,-13.2799129268,1.0000000000
24,-0.0166670000,-7.7809276581,-1.4340121746,-15.1634473801,4.2028684616,1.3474780843,14.0331297400,1.4166249037,-0.9808282514,-13.7468224764,-3.6645932868,-13.5740541505,1.0000000000
24,0.4750000000,-5.0761976242,-0.6121380925,-7.1988534927,4.3871338367,0.5325497240,3.5914757900,0.1596248299,-0.2281442665,-7.0392286628,-0.7686521560,-10.1328849195,1.0000000000
24,0.9666670000,-3.4305570126,-0.2868795991,-3.7359018326,3.3431574777,0.2459562272,0.9395842800,-0.0260534640,-0.0575580226,-3.7619552966,-0.1283229068,-6.7256884771,1.0000000000
24,1.4583330000,-2.3940799236,-0.1449425370,-2.0637812614,2.4140304606,0.1252913978,0.2398819400,-0.0312102623,-0.0153625619,-2.0949915238,0.0002993979,-4.4091948617,1.0000000000
24,1.9500000000,-1.7193799019,-0.0779846013,-1.2001478672,1.7424799278,0.0677923653,0.0583795200,-0.0165985152,-0.0044480433,-1.2167463824,0.0129077900,-2.9472715131,1.0000000000
24,2.6875000000,-1.0951900482,-0.0339021608,-0.5771851540,1.1002179636,0.0292488202,0.0063313200,-0.0047857184,-0.0009042222,-0.5819708724,0.0003745747,-1.7052613573,1.0000000000
24,3.4250000000,-0.7294676900,-0.0161791183,-0.3009931147,0.7245419500,0.0136877175,0.0006036800,-0.0017281115,-0.0002709253,-0.3027212262,-0.0074171408,-1.0554523915,1.0000000000
24,4.1625000000,-0.5037477612,-0.0083152726,-0.1676946580,0.4957745532,0.0068672751,0.0000493800,-0.0011970251,-0.0000947326,-0.1688916831,-0.0094212056,-0.6904212500,1.0000000000
25,-5.0000000000,-1.7776446342,-9.0314035416,-175.2523345947,-130.8760266304,14.1869025230,381.8449453900,94.2101440430,-26.3466573340,-81.0421905518,-127.4981722832,136.1488855724,1.0000000000
25,-4.7666670000,-3.6589980125,-5.5796532631,-91.2316818237,-62.1075425148,8.1189529896,193.8895262400,36.6267013550,-13.4191843859,-54.6049804688,-63.2272408009,53.3994740576,1.0000000000
25,-4.5333330000,-4.6309657097,-3.7019991875,-52.2803764343,-28.4042782784,4.8432471752,99.3976867400,14.7554845810,-6.8049894204,-37.5248918533,-31.8939960003,14.8408465321,1.0000000000
25,-4.3000000000,-4.9733667374,-2.5322027206,-31.8744373322,-11.7579355240,2.9757821560,51.2013428700,5.7622699738,-3.4297465206,-26.1121673584,-16.2877228260,-2.1338610786,1.0000000000
25,-4.0666670000,-4.9162316322,-1.7548582554,-20.3245887756,-3.5621333122,1.8757838160,26.3406624600,1.9857215881,-1.7115335193,-18.3388671875,-8.3574393839,-8.7382667623,1.0000000000
25,-3.6000000000,-4.2370820045,-0.8611453772,-9.1577272415,2.1220357418,0.8012422547,6.8101727000,-0.1177443936,-0.4094751592,-9.2754716352,-2.1749493852,-10.1479514825,1.0000000000
25,-3.1333330000,-3.3780493736,-0.4349226356,-4.5952863693,2.9032933712,0.3752786964,1.6783739800,-0.2773979306,-0.0938675324,-4.8726842999,-0.5343999416,-7.6355499360,1.0000000000
25,-2.6666670000,-2.6143774986,-0.2272208333,-2.5054833889,2.5427531898,0.1895891130,0.3928405400,-0.1729251891,-0.0215034226,-2.6784085780,-0.1092560291,-5.2579258065,1.0000000000
25,-2.2000000000,-2.0055370331,-0.1230500191,-1.4573051929,2.0235275682,0.1013182532,0.0877195900,-0.0894496217,-0.0053062930,-1.5467548147,-0.0037412308,-3.5966698245,1.0000000000
25,-1.5000000000,-1.3517302275,-0.0523774773,-0.7093237638,1.3826055657,0.0427764114,0.0086243100,-0.0327469073,-0.0009038546,-0.7420706712,0.0212742724,-2.1171837188,1.0000000000
25,-0.8000000000,-0.9247363210,-0.0239871833,-0.3759410083,0.9468783475,0.0194216166,0.0007965300,-0.0140317613,-0.0002471815,-0.3899727697,0.0175764598,-1.3205704718,1.0000000000
25,-0.1000000000,-0.6449232697,-0.0117246676,-0.2127671093,0.6586138867,0.0092903255,0.0000652200,-0.0073222513,0.0000612748,-0.2200893606,0.0112562748,-0.8653545080,1.0000000000
26,-1.0000000000,-6.9183998108,-9.0541744232,-137.1742858887,-71.7286415100,9.6346721053,229.1127365600,82.2918624878,-22.5338655387,-54.8824234009,-78.0665436387,57.6573115223,1.0000000000
26,-0.7583330000,-5.4788646698,-4.6111426353,-67.5102615356,-33.9991855621,4.4452780783,115.6544721500,30.5525722504,-10.9308076083,-36.9576892853,-39.6439147890,18.0320535653,1.0000000000
26,-0.5166670000,-4.3091893196,-2.5366489887,-36.8692817688,-15.4084658623,2.1670590341,57.3645582900,11.6027688980,-5.1370183021,-25.2665128708,-20.0872451365,0.0279434591,1.0000000000
26,-0.2750000000,-3.3969416618,-1.4848129749,-21.8582439423,-6.6087365150,1.1146267354,28.1601608800,4.3691077232,-2.3708178359,-17.4891362190,-10.3758644164,-6.9574102499,1.0000000000
26,-0.0333330000,-2.6950361729,-0.9140582085,-13.7869901657,-2.5744307041,0.6137655079,13.7366470800,1.5496737957,-1.0855512285,-12.2373163700,-5.5697595775,-8.7650744300,1.0000000000
26,0.4500000000,-1.7380863428,-0.3892064393,-6.2422814369,-0.0393130779,0.2342047691,3.2379144600,0.0558023117,-0.2291718610,-6.1864791252,-1.9324010909,-7.2374305107,1.0000000000
26,0.9333330000,-1.1574217081,-0.1861387491,-3.1762821674,0.3235676289,0.1130141243,0.7575597500,-0.0986136720,-0.0509162690,-3.2748958394,-0.9069787040,-4.8187916865,1.0000000000
26,1.4166670000,-0.7930889130,-0.0969988331,-1.7511031628,0.2868478298,0.0616550110,0.1749191500,-0.0714036375,-0.0123729576,-1.8225068003,-0.5415849052,-3.0916331604,1.0000000000
26,1.9000000000,-0.5575034022,-0.0540001728,-1.0253235102,0.2060827613,0.0357381254,0.0395989100,-0.0404097810,-0.0034413741,-1.0657332912,-0.3696826883,-2.0107620956,1.0000000000
26,2.6250000000,-0.3430933058,-0.0246603917,-0.5012453794,0.1178024858,0.0169636942,0.0040885800,-0.0173026323,-0.0007019537,-0.5185480118,-0.2329875175,-1.1159025861,1.0000000000
26,3.3500000000,-0.2211633027,-0.0122845527,-0.2660229504,0.0679187775,0.0086224265,0.0004007300,-0.0087703550,-0.0002056239,-0.2747933054,-0.1569066513,-0.6649526923,1.0000000000
26,4.0750000000,-0.1484289020,-0.0065438426,-0.1506684273,0.0397915542,0.0046409450,0.0000365500,-0.0052021323,-0.0000778395,-0.1558705596,-0.1105402454,-0.4214248599,1.0000000000
27,-1.2000000000,-8.3894710541,-4.2376961708,-123.4161376953,-69.9577426910,2.5382364988,239.8331832700,71.0655517578,-16.7659197904,-52.3505859375,-80.0466734171,78.0428397894,1.0000000000
27,-0.9958330000,-6.2511920929,-2.2611255646,-62.6895980835,-33.9668636322,1.4319623709,124.9025151900,26.6867847443,-8.2986967831,-36.0028133392,-41.0472189188,31.0414630911,1.0000000000
27,-0.7916670000,-4.8826084137,-1.3421044350,-35.3186454773,-15.5042057037,0.9107339978,64.3271809800,10.1982412338,-4.0309784329,-25.1204042435,-20.8181845546,8.1329027593,1.0000000000
27,-0.5875000000,-3.9520535469,-0.8597164750,-21.4754486084,-6.2926430702,0.6249183118,32.8218283800,3.7486517429,-1.9314786381,-17.7267968655,-10.4794947803,-2.1277124464,1.0000000000
27,-0.3833330000,-3.2812497616,-0.5807303190,-13.8307857513,-1.8302009106,0.4521784931,16.6116379200,1.1955305338,-0.9184991964,-12.6352552176,-5.2400024980,-6.0440984901,1.0000000000
27,0.0250000000,-2.3715767860,-0.2931520641,-6.4970288277,1.1274070740,0.2568295673,4.1699900600,-0.1210845262,-0.2085771764,-6.6181133538,-1.2804922089,-6.6019216719,1.0000000000
27,0.4333330000,-1.7756561041,-0.1608584225,-3.4314103127,1.4912795424,0.1521022618,1.0254611900,-0.1972046942,-0.0497946029,-3.6286150068,-0.2931327224,-4.8825953273,1.0000000000
27,0.8416670000,-1.3552691936,-0.0932079777,-1.9673283100,1.3079042882,0.0923717699,0.2483633800,-0.1245753914,-0.0131375557,-2.0919037014,-0.0482011132,-3.3533562854,1.0000000000
27,1.2500000000,-1.0476734638,-0.0562891290,-1.1989338398,1.0578298271,0.0575176778,0.0594322200,-0.0687012002,-0.0040586817,-1.2676350400,0.0113849121,-2.3048389421,1.0000000000
27,1.8625000000,-0.7253853083,-0.0281222295,-0.6215682030,0.7489625998,0.0297005593,0.0068226600,-0.0285404306,-0.0009849038,-0.6501086336,0.0251556213,-1.3726227947,1.0000000000
27,2.4750000000,-0.5120234489,-0.0149521045,-0.3484343588,0.5335333198,0.0162479993,0.0007707700,-0.0136297634,-0.0003283188,-0.3620641222,0.0228057656,-0.8657914175,1.0000000000
27,3.0875000000,-0.3678368926,-0.0083736936,-0.2073630691,0.3854023367,0.0092747466,0.0000848400,-0.0076432871,-0.0001278200,-0.2150063561,0.0184664971,-0.5727933890,1.0000000000
28,-1.2000000000,-17.6795616150,-13.0732612610,-121.9375915527,-53.1260871887,18.6182308197,214.8085944600,77.8691864014,-17.2698542171,-44.0684051514,-65.2606792450,57.4568285261,1.0000000000
28,-0.9708330000,-14.3510904312,-6.9753594398,-56.7386741638,-19.0792646408,9.1299631596,103.8191997800,27.6493072510,-8.1514761502,-29.0893669128,-31.2757513523,13.9761561180,1.0000000000
28,-0.7416670000,-11.6771078110,-4.0215206146,-30.0441436768,-4.0072231293,4.7558863163,49.7366946800,10.3265123367,-3.7431015735,-19.7176313400,-14.9499652386,-4.3726347742,1.0000000000
28,-0.5125000000,-9.5450239182,-2.4454267025,-17.5696487427,2.1493167877,2.6056200266,23.7083702400,3.9400317669,-1.6960111170,-13.6296169758,-7.2355138063,-10.8432233175,1.0000000000
28,-0.2833330000,-7.8459062576,-1.5479774475,-11.0631427765,4.2933139801,1.5029080808,11.2647248700,1.4905349016,-0.7680928343,-9.5726078749,-3.5976616442,-12.0675212465,1.0000000000
28,0.1750000000,-5.3982124329,-0.6796256304,-5.0960545540,4.4461489320,0.5797717646,2.5352131500,0.1717851907,-0.1649241169,-4.9242693633,-1.0519173667,-9.6837352785,1.0000000000
28,0.6333330000,-3.8055779934,-0.3277875483,-2.6669414043,3.4229625762,0.2623012140,0.5713114800,-0.0065763481,-0.0405262991,-2.6735177524,-0.4481017515,-6.7241996085,1.0000000000
28,1.0916670000,-2.7458534241,-0.1701630056,-1.5138615370,2.5060183406,0.1324375793,0.1287616400,-0.0169249494,-0.0120849665,-1.5307864863,-0.2775605097,-4.6076868362,1.0000000000
28,1.5500000000,-2.0243105888,-0.0938010514,-0.9107411504,1.8362895995,0.0719354562,0.0289158500,-0.0105401669,-0.0044409807,-0.9212813172,-0.2098865844,-3.2248046640,1.0000000000
28,2.2375000000,-1.3285933733,-0.0420620404,-0.4612871706,1.1838241965,0.0317259198,0.0030146700,-0.0052738343,-0.0013280567,-0.4665610050,-0.1551052975,-1.9906351439,1.0000000000
28,2.9250000000,-0.9056681395,-0.0206010547,-0.2522208095,0.7922869623,0.0152571085,0.0003004100,-0.0037036508,-0.0004934890,-0.2559244602,-0.1187251233,-1.3011118674,1.0000000000
28,3.6125000000,-0.6376906037,-0.0108275833,-0.1465041935,0.5484117195,0.0078584566,0.0000266300,-0.0030088637,-0.0002003377,-0.1495130572,-0.0922480109,-0.8904529228,1.0000000000
29,-1.5000000000,-6.9897122383,-26.8772392273,-660.1099853516,-598.7470431328,18.6661758423,1564.5036755800,457.6106567383,-86.3984073180,-202.4993286133,-613.9478187561,627.7912188609,1.0000000000
29,-1.2583330000,-1.2839615345,-10.9571762085,-292.1261291504,-291.2019393444,11.3549811840,774.7340546700,164.0460052490,-40.1407909764,-128.0801239014,-292.0880959034,302.1839253889,1.0000000000
29,-1.0166670000,1.8185976744,-5.1797804832,-147.4577331543,-139.9666384459,6.6934069395,375.9958977900,63.1985664368,-18.6941484271,-84.2591667175,-136.6344143152,133.0469881248,1.0000000000
29,-0.7750000000,3.3148460388,-2.7725152969,-82.2780609131,-67.7117347717,3.6364212036,180.2666361200,25.4133415222,-8.5266154929,-56.8647193909,-63.5329828262,51.8846523976,1.0000000000
29,-0.5333330000,3.8582909107,-1.6367363930,-49.3751983643,-33.6121513844,1.9105004668,85.7380834300,10.3671941757,-3.7916731134,-39.0080041885,-29.4800963998,15.6798705045,1.0000000000
29,-0.0500000000,3.6042118073,-0.6905737519,-20.5880489349,-9.8529415131,0.5910402909,19.0359923600,1.6408469677,-0.7090034626,-18.9472019672,-6.3482631668,-4.0548398434,1.0000000000
29,0.4333330000,2.8028442860,-0.3356557190,-9.7812223434,-4.1519485712,0.2544644699,4.1178272900,0.2229904532,-0.1224429230,-9.5582318902,-1.4302955344,-4.5259549425,1.0000000000
29,0.9166670000,2.0308368206,-0.1760450900,-5.0875654221,-2.4054482579,0.1391923428,0.8659908100,0.0452686697,-0.0178515622,-5.0422967523,-0.4114641845,-2.7508302379,1.0000000000
29,1.4000000000,1.4278575182,-0.0970626175,-2.8345932961,-1.6116353422,0.0833778139,0.1762069500,0.0370328613,-0.0013959784,-2.7975604348,-0.1974626277,-1.4894173220,1.0000000000
29,2.1250000000,0.8265460730,-0.0425696746,-1.3017278910,-0.9511751235,0.0403254235,0.0153320400,0.0322720893,0.0005325302,-1.2694558017,-0.1268733016,-0.5964881589,1.0000000000
29,2.8500000000,0.4791224897,-0.0199387688,-0.6554354429,-0.5725654215,0.0200233280,0.0012534400,0.0209414121,0.0002277104,-0.6344940308,-0.0933583726,-0.2671874994,1.0000000000
29,3.5750000000,0.2810550332,-0.0098690679,-0.3545546830,-0.3488669544,0.0102426059,0.0000957500,0.0121869789,0.0000775827,-0.3423677040,-0.0674383833,-0.1384467895,1.0000000000
30,-2.1000000000,-9.4975147247,-11.3683280945,-254.7132873535,-128.8760051727,8.1045916080,419.5956497300,159.2933959961,-32.5474731793,-95.4198913574,-141.6372563839,129.1251725470,1.0000000000
30,-1.8500000000,-6.8096890450,-6.3973293304,-125.6621627808,-61.6102175713,4.0288667679,213.0209715200,61.8453521729,-15.6544708661,-63.8168106079,-70.7883691788,49.5542955121,1.0000000000
30,-1.6000000000,-5.1086888313,-3.7951943874,-67.2509536743,-27.4954905510,2.1430525780,105.2984862600,24.2401065826,-7.2708083346,-43.0108470917,-34.2563211918,11.8566221829,1.0000000000
30,-1.3500000000,-3.9951279163,-2.3333270550,-38.4964790344,-10.9605729580,1.2315506935,50.8777880200,9.3130655289,-3.2702992755,-29.1834135056,-16.0574772358,-3.9618576821,1.0000000000
30,-1.1000000000,-3.2229409218,-1.4740130901,-23.3294429779,-3.3030843735,0.7683828473,24.1076583600,3.3883655071,-1.4320877179,-19.9410774708,-7.2316555381,-9.1941176770,1.0000000000
30,-0.6000000000,-2.2117619514,-0.6289730072,-9.8254384995,1.3473895788,0.3549481332,5.1711137300,0.2551492155,-0.2609109004,-9.5702892840,-1.1383972466,-8.6392195910,1.0000000000
30,-0.1000000000,-1.5657966137,-0.2901766002,-4.7434167862,1.7521170378,0.1812862158,1.0657340600,-0.0842599496,-0.0460648176,-4.8276767358,0.0774300396,-5.5865507673,1.0000000000
30,0.4000000000,-1.1228846312,-0.1433355808,-2.5211648941,1.4224588275,0.0961033255,0.2153841500,-0.0620726272,-0.0081416230,-2.5832375214,0.2523419410,-3.3898730784,1.0000000000
30,0.9000000000,-0.8131878376,-0.0751336664,-1.4373030663,1.0641639531,0.0523664635,0.0433840700,-0.0287978761,-0.0015019435,-1.4661009423,0.2282089125,-2.0843313361,1.0000000000
30,1.6500000000,-0.5114745498,-0.0313301161,-0.6816928387,0.6773252934,0.0223070523,0.0039326000,-0.0082099540,-0.0001441543,-0.6899027927,0.1568276798,-1.0720913665,1.0000000000
30,2.4000000000,-0.3304521441,-0.0143480012,-0.3530814052,0.4394285679,0.0101655512,0.0003573800,-0.0028615200,-0.0000282745,-0.3559429252,0.1047939737,-0.5956200373,1.0000000000
30,3.1500000000,-0.2192683220,-0.0070943567,-0.1957694441,0.2927762792,0.0049305528,0.0000311500,-0.0013769181,-0.0000093732,-0.1971463622,0.0713441533,-0.3521430871,1.0000000000
31,-1.8000000000,-14.3407783508,-6.6344676018,-110.7108917236,-48.3792266846,8.1227871180,198.5717275100,66.2659301758,-17.5740828744,-44.4449615479,-61.2316855192,54.3457520417,1.0000000000
31,-1.5958330000,-10.9502964020,-3.6863076687,-53.4713020325,-20.4755859375,4.6360070109,103.8232544600,22.9293651581,-8.5187432463,-30.5419368744,-30.4761829972,19.6497892855,1.0000000000
31,-1.3916670000,-8.6159448624,-2.2438869476,-29.2316207886,-6.4888973236,2.8477653265,53.5407461600,7.9357142448,-4.0784462127,-21.2959065437,-14.5009638071,2.8056000845,1.0000000000
31,-1.1875000000,-6.9403109550,-1.4508944750,-17.4957065582,0.0926580429,1.8299970627,27.2890760100,2.4700446129,-1.9342217080,-15.0256619453,-6.4685503244,-4.5305633251,1.0000000000
31,-0.9833330000,-5.6937747002,-0.9779422879,-11.1930513382,2.9130609035,1.2192834318,13.7664357600,0.4734016359,-0.9123218938,-10.7196497023,-2.5393726528,-7.0766240179,1.0000000000
31,-0.5750000000,-3.9887318611,-0.4827187657,-5.2619738579,4.0364061221,0.5904001445,3.4150696800,-0.3813462257,-0.2044941826,-5.6433200836,0.1553556398,-6.7488396897,1.0000000000
31,-0.1666670000,-2.9005482197,-0.2568598092,-2.8014445305,3.4470859766,0.3107882738,0.8245529000,-0.3173024654,-0.0488823729,-3.1187469959,0.6004662216,-4.9000180928,1.0000000000
31,0.2416670000,-2.1641819477,-0.1442656368,-1.6214501858,2.6961014867,0.1735315137,0.1951145500,-0.1937961280,-0.0134064069,-1.8152463138,0.5611854158,-3.3808005581,1.0000000000
31,0.6500000000,-1.6459124088,-0.0846049115,-0.9972298741,2.0784794986,0.1014086884,0.0453807400,-0.1138331369,-0.0044751648,-1.1110630110,0.4493708666,-2.3513039121,1.0000000000
31,1.2625000000,-1.1221101284,-0.0406251997,-0.5233674049,1.4216864109,0.0485416520,0.0049656200,-0.0547643825,-0.0012459573,-0.5781317875,0.3074927349,-1.4296547196,1.0000000000
31,1.8750000000,-0.7853762507,-0.0208604764,-0.2964915335,0.9939026535,0.0248849322,0.0005260700,-0.0296075307,-0.0004591212,-0.3260990642,0.2125508585,-0.9197179798,1.0000000000
31,2.4875000000,-0.5616341233,-0.0113295112,-0.1780720204,0.7098061144,0.0135045426,0.0000515900,-0.0176559668,-0.0001950998,-0.1957279872,0.1503470226,-0.6184880898,1.0000000000
32,-6.6000000000,-15.0179471970,-10.8286848068,-99.4013671875,-30.0024805069,13.7198035717,145.3700979300,68.5972137451,-15.9595841069,-30.8041534424,-42.1293089390,30.6304129470,1.0000000000
32,-6.3250000000,-11.0443067551,-4.9396924973,-36.1125984192,-6.6692132950,5.6601111293,58.8296147900,17.6276035309,-5.8112063744,-18.4849948883,-16.9931014180,1.5563082357,1.0000000000
32,-6.0500000000,-8.3908109665,-2.5931148529,-16.2960643768,1.6326198578,2.6760559082,23.2812948300,4.8711490631,-2.0882398655,-11.4249153137,-6.6752500534,-7.8910374723,1.0000000000
32,-5.7750000000,-6.5380024910,-1.4837669134,-8.5360031128,3.9889822006,1.3935421184,9.0487117700,1.3088995218,-0.7494907467,-7.2271035910,-2.6392450854,-9.5888975451,1.0000000000
32,-5.5000000000,-5.1973996162,-0.9010550976,-4.9577312469,4.2124803662,0.7857556343,3.4634499900,0.2825484276,-0.2734861002,-4.6751828194,-1.1002187133,-8.6838923947,1.0000000000
32,-4.9500000000,-3.4387402534,-0.3761835694,-2.0448465347,3.2115928531,0.2992424816,0.4901974200,-0.0580271967,-0.0422288308,-2.1028737314,-0.3040884882,-5.7739175269,1.0000000000
32,-4.4000000000,-2.3820118904,-0.1765844822,-0.9989891052,2.2443234622,0.1341304779,0.0672386900,-0.0470391512,-0.0094470216,-1.0460282564,-0.1801424325,-3.7269754899,1.0000000000
32,-3.8500000000,-1.7076835632,-0.0902369171,-0.5433181524,1.5866029859,0.0666282773,0.0090886900,-0.0269454923,-0.0031736781,-0.5702636447,-0.1446892172,-2.5069583862,1.0000000000
32,-3.3000000000,-1.2579629421,-0.0492521524,-0.3184924126,1.1498955563,0.0355465859,0.0012047600,-0.0164055768,-0.0013513711,-0.3348979894,-0.1217729524,-1.7640326760,1.0000000000
32,-2.4750000000,-0.8284631968,-0.0218813065,-0.1581430733,0.7412006035,0.0152946045,0.0000513500,-0.0090980036,-0.0004633220,-0.1672410769,-0.0938492953,-1.1118468188,1.0000000000
32,-1.6500000000,-0.5676552057,-0.0106554376,-0.0858469531,0.4989226386,0.0072225849,0.0000017000,-0.0056118411,-0.0001805401,-0.0914587942,-0.0721654198,-0.7421136956,1.0000000000
32,-0.8250000000,-0.4017311335,-0.0055796150,-0.0498175062,0.3477827162,0.0036710101,-0.0000003700,-0.0036504238,-0.0000781431,-0.0534679301,-0.0558570222,-0.5167142318,1.0000000000
33,-1.3000000000,-18.2902507782,-18.2735271454,-182.0165100098,-84.8442478180,23.8168377876,307.3096301700,107.2154617310,-24.3167811258,-74.8010482788,-97.5911879539,74.0368466384,1.0000000000
33,-1.0500000000,-15.5249328613,-11.1502380371,-100.8620071411,-41.2295608521,13.3677668571,172.1758308700,48.5129699707,-14.0856829988,-52.3490371704,-54.5369648933,24.5289768188,1.0000000000
33,-0.8000000000,-12.9608821869,-6.8655605316,-57.5908317566,-17.2382583618,7.5163169503,92.8035548000,21.0245723724,-7.5522813633,-36.5662593842,-29.5483841300,-0.6898166236,1.0000000000
33,-0.5500000000,-10.6998376846,-4.2900166512,-34.3305549622,-4.9629859924,4.2923955948,48.4038944500,8.7791004181,-3.8205548211,-25.5514545441,-15.6604447335,-11.6184172892,1.0000000000
33,-0.3000000000,-8.7753553391,-2.7270228863,-21.3872547150,0.7736263275,2.5201440603,24.5792526500,3.4884278774,-1.8536787194,-17.8988268375,-8.2086078376,-14.8842381706,1.0000000000
33,0.2000000000,-5.8673214912,-1.1627392769,-9.3011264801,3.7668664455,0.9705360383,5.9580297100,0.3895937502,-0.4054642616,-8.9115327299,-2.2926582843,-12.6816857679,1.0000000000
33,0.7000000000,-3.9512579441,-0.5317544341,-4.5470223427,3.3221474290,0.4311118200,1.3640556600,-0.0380978771,-0.0864104823,-4.5851202197,-0.7297531292,-8.5202405426,1.0000000000
33,1.2000000000,-2.7080271244,-0.2596797049,-2.4227302074,2.4561091661,0.2130082175,0.3001499300,-0.0470670573,-0.0191960019,-2.4697972648,-0.2985894457,-5.4551395826,1.0000000000
33,1.7000000000,-1.8970063925,-0.1346232742,-1.3794875145,1.7581732720,0.1130653359,0.0640109400,-0.0209635329,-0.0047450924,-1.4004510473,-0.1603910588,-3.5332060022,1.0000000000
